name;;source;;;Imager Center;;;Imager Top;;;Imager Right;;;
;x;y;z;x;y;z;x;y;z;x;y;z
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01244.tif;-15.6487;-167.077;58.8763;118.189;-163.026;-444.672;117.282;-19.632;-443.76;256.228;-162.401;-405.834;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01245.tif;-15.3972;-167.077;58.9425;116.29;-163.026;-445.173;115.387;-19.632;-444.256;254.493;-162.401;-406.924;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01246.tif;-15.1455;-167.077;59.0077;114.389;-163.026;-445.665;113.49;-19.632;-444.745;252.754;-162.401;-408.006;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01247.tif;-14.8935;-167.077;59.0718;112.485;-163.026;-446.149;111.59;-19.632;-445.225;251.01;-162.401;-409.081;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01248.tif;-14.6412;-167.077;59.1349;110.58;-163.026;-446.625;109.689;-19.632;-445.697;249.262;-162.401;-410.149;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01249.tif;-14.3887;-167.077;59.1968;108.673;-163.026;-447.093;107.786;-19.632;-446.162;247.509;-162.401;-411.209;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01250.tif;-14.1359;-167.077;59.2577;106.763;-163.026;-447.553;105.88;-19.632;-446.618;245.751;-162.401;-412.262;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01251.tif;-13.8828;-167.077;59.3175;104.852;-163.026;-448.005;103.973;-19.632;-447.066;243.989;-162.401;-413.307;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01252.tif;-13.6295;-167.077;59.3762;102.939;-163.026;-448.448;102.064;-19.632;-447.505;242.223;-162.401;-414.345;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01253.tif;-13.3759;-167.077;59.4339;101.023;-163.026;-448.883;100.152;-19.632;-447.937;240.452;-162.401;-415.375;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01254.tif;-13.1221;-167.077;59.4904;99.1065;-163.026;-449.311;98.2396;-19.632;-448.36;238.677;-162.401;-416.398;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01255.tif;-12.868;-167.077;59.5459;97.1877;-163.026;-449.73;96.3248;-19.632;-448.775;236.897;-162.401;-417.413;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01256.tif;-12.6138;-167.077;59.6003;95.2671;-163.026;-450.14;94.4083;-19.632;-449.183;235.113;-162.401;-418.42;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01257.tif;-12.3592;-167.077;59.6536;93.3449;-163.026;-450.543;92.4902;-19.632;-449.581;233.325;-162.401;-419.42;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01258.tif;-12.1045;-167.077;59.7058;91.4209;-163.026;-450.937;90.5703;-19.632;-449.972;231.533;-162.401;-420.412;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01259.tif;-11.8495;-167.077;59.7569;89.4953;-163.026;-451.323;88.6488;-19.632;-450.355;229.736;-162.401;-421.396;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01260.tif;-11.5944;-167.077;59.8069;87.568;-163.026;-451.701;86.7257;-19.632;-450.729;227.936;-162.401;-422.373;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01261.tif;-11.339;-167.077;59.8559;85.6391;-163.026;-452.071;84.801;-19.632;-451.095;226.131;-162.401;-423.342;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01262.tif;-11.0834;-167.077;59.9037;83.7088;-163.026;-452.432;82.8748;-19.632;-451.453;224.322;-162.401;-424.304;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01263.tif;-10.8276;-167.077;59.9505;81.7768;-163.026;-452.785;80.947;-19.632;-451.802;222.508;-162.401;-425.257;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01264.tif;-10.5716;-167.077;59.9962;79.8434;-163.026;-453.13;79.0178;-19.632;-452.144;220.691;-162.401;-426.203;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01265.tif;-10.3154;-167.077;60.0407;77.9084;-163.026;-453.467;77.0871;-19.632;-452.477;218.87;-162.401;-427.141;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01266.tif;-10.059;-167.077;60.0842;75.9721;-163.026;-453.796;75.155;-19.632;-452.802;217.045;-162.401;-428.072;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01267.tif;-9.80247;-167.077;60.1266;74.0345;-163.026;-454.116;73.2216;-19.632;-453.119;215.216;-162.401;-428.994;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01268.tif;-9.54572;-167.077;60.1679;72.0954;-163.026;-454.428;71.2867;-19.632;-453.427;213.382;-162.401;-429.909;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01269.tif;-9.28881;-167.077;60.2081;70.155;-163.026;-454.731;69.3507;-19.632;-453.727;211.545;-162.401;-430.816;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01270.tif;-9.03173;-167.077;60.2472;68.2134;-163.026;-455.026;67.4133;-19.632;-454.019;209.704;-162.401;-431.715;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01271.tif;-8.77449;-167.077;60.2852;66.2705;-163.026;-455.313;65.4748;-19.632;-454.303;207.86;-162.401;-432.606;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01272.tif;-8.51708;-167.077;60.3221;64.3264;-163.026;-455.592;63.535;-19.632;-454.578;206.011;-162.401;-433.489;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01273.tif;-8.25952;-167.077;60.3579;62.3812;-163.026;-455.863;61.5941;-19.632;-454.845;204.159;-162.401;-434.365;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01274.tif;-8.00181;-167.077;60.3926;60.4347;-163.026;-456.125;59.652;-19.632;-455.104;202.303;-162.401;-435.232;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01275.tif;-7.74396;-167.077;60.4262;58.4873;-163.026;-456.379;57.7089;-19.632;-455.354;200.444;-162.401;-436.092;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01276.tif;-7.48596;-167.077;60.4587;56.5387;-163.026;-456.624;55.7647;-19.632;-455.597;198.58;-162.401;-436.943;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01277.tif;-7.22782;-167.077;60.4901;54.5891;-163.026;-456.861;53.8195;-19.632;-455.83;196.714;-162.401;-437.787;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01278.tif;-6.96956;-167.077;60.5204;52.6385;-163.026;-457.09;51.8733;-19.632;-456.056;194.843;-162.401;-438.623;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01279.tif;-6.71116;-167.077;60.5496;50.687;-163.026;-457.311;49.9262;-19.632;-456.273;192.969;-162.401;-439.45;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01280.tif;-6.45265;-167.077;60.5777;48.7345;-163.026;-457.523;47.9782;-19.632;-456.482;191.092;-162.401;-440.27;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01281.tif;-6.19402;-167.077;60.6047;46.7811;-163.026;-457.727;46.0292;-19.632;-456.683;189.21;-162.401;-441.082;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01282.tif;-5.93528;-167.077;60.6306;44.827;-163.026;-457.922;44.0795;-19.632;-456.875;187.326;-162.401;-441.885;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01283.tif;-5.67642;-167.077;60.6554;42.8719;-163.026;-458.109;42.129;-19.632;-457.059;185.438;-162.401;-442.681;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01284.tif;-5.41747;-167.077;60.6791;40.9161;-163.026;-458.288;40.1776;-19.632;-457.235;183.547;-162.401;-443.468;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01285.tif;-5.15841;-167.077;60.7016;38.9595;-163.026;-458.459;38.2255;-19.632;-457.402;181.652;-162.401;-444.248;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01286.tif;-4.89926;-167.077;60.7231;37.0023;-163.026;-458.621;36.2728;-19.632;-457.561;179.754;-162.401;-445.019;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01287.tif;-4.64002;-167.077;60.7435;35.0443;-163.026;-458.774;34.3194;-19.632;-457.712;177.853;-162.401;-445.782;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01288.tif;-4.3807;-167.077;60.7627;33.0858;-163.026;-458.92;32.3654;-19.632;-457.854;175.949;-162.401;-446.538;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01289.tif;-4.1213;-167.077;60.7809;31.1266;-163.026;-459.057;30.4107;-19.632;-457.988;174.041;-162.401;-447.284;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01290.tif;-3.86182;-167.077;60.7979;29.1668;-163.026;-459.186;28.4556;-19.632;-458.114;172.13;-162.401;-448.023;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01291.tif;-3.60227;-167.077;60.8138;27.2065;-163.026;-459.306;26.4998;-19.632;-458.231;170.216;-162.401;-448.754;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01292.tif;-3.34266;-167.077;60.8287;25.2458;-163.026;-459.418;24.5437;-19.632;-458.34;168.299;-162.401;-449.476;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01293.tif;-3.08298;-167.077;60.8424;23.2845;-163.026;-459.521;22.5871;-19.632;-458.441;166.379;-162.401;-450.191;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01294.tif;-2.82325;-167.077;60.855;21.3229;-163.026;-459.617;20.63;-19.632;-458.533;164.456;-162.401;-450.897;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01295.tif;-2.56347;-167.077;60.8665;19.3608;-163.026;-459.703;18.6726;-19.632;-458.617;162.53;-162.401;-451.595;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01296.tif;-2.30363;-167.077;60.8769;17.3984;-163.026;-459.782;16.7148;-19.632;-458.692;160.601;-162.401;-452.284;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01297.tif;-2.04377;-167.077;60.8861;15.4357;-163.026;-459.852;14.7568;-19.632;-458.759;158.669;-162.401;-452.966;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01298.tif;-1.78386;-167.077;60.8943;13.4727;-163.026;-459.914;12.7985;-19.632;-458.818;156.734;-162.401;-453.639;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01299.tif;-1.52392;-167.077;60.9014;11.5095;-163.026;-459.967;10.8399;-19.632;-458.869;154.796;-162.401;-454.304;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01300.tif;-1.26395;-167.077;60.9073;9.54601;-163.026;-460.012;8.88113;-19.632;-458.911;152.856;-162.401;-454.96;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01301.tif;-1.00396;-167.077;60.9121;7.58242;-163.026;-460.049;6.92225;-19.632;-458.944;150.912;-162.401;-455.609;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01302.tif;-0.74395;-167.077;60.9159;5.61864;-163.026;-460.077;4.96318;-19.632;-458.97;148.966;-162.401;-456.249;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01303.tif;-0.483924;-167.077;60.9185;3.65476;-163.026;-460.096;3.00403;-19.632;-458.987;147.017;-162.401;-456.88;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01304.tif;-0.223895;-167.077;60.92;1.69083;-163.026;-460.108;1.04485;-19.632;-458.995;145.066;-162.401;-457.504;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01305.tif;0.0361444;-167.077;60.9204;-0.27315;-163.026;-460.111;-0.914376;-19.632;-458.996;143.112;-162.401;-458.119;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01306.tif;0.296181;-167.077;60.9197;-2.23711;-163.026;-460.106;-2.87357;-19.632;-458.988;141.155;-162.401;-458.725;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01307.tif;0.556216;-167.077;60.9179;-4.20107;-163.026;-460.092;-4.83275;-19.632;-458.971;139.196;-162.401;-459.324;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01308.tif;0.816235;-167.077;60.915;-6.16489;-163.026;-460.07;-6.79179;-19.632;-458.946;137.234;-162.401;-459.914;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01309.tif;1.07623;-167.077;60.9109;-8.12858;-163.026;-460.039;-8.75068;-19.632;-458.913;135.269;-162.401;-460.495;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01310.tif;1.33622;-167.077;60.9058;-10.0922;-163.026;-460;-10.7095;-19.632;-458.872;133.302;-162.401;-461.069;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01311.tif;1.59618;-167.077;60.8995;-12.0556;-163.026;-459.953;-12.668;-19.632;-458.822;131.333;-162.401;-461.633;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01312.tif;1.85612;-167.077;60.8921;-14.0188;-163.026;-459.897;-14.6264;-19.632;-458.764;129.362;-162.401;-462.19;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01313.tif;2.11601;-167.077;60.8837;-15.9817;-163.026;-459.833;-16.5844;-19.632;-458.697;127.388;-162.401;-462.738;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01314.tif;2.37587;-167.077;60.8741;-17.9443;-163.026;-459.761;-18.5422;-19.632;-458.622;125.411;-162.401;-463.277;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01315.tif;2.63569;-167.077;60.8634;-19.9066;-163.026;-459.68;-20.4997;-19.632;-458.539;123.433;-162.401;-463.808;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01316.tif;2.89546;-167.077;60.8516;-21.8686;-163.026;-459.591;-22.4567;-19.632;-458.447;121.452;-162.401;-464.331;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01317.tif;3.15518;-167.077;60.8387;-23.8301;-163.026;-459.493;-24.4134;-19.632;-458.347;119.469;-162.401;-464.845;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01318.tif;3.41483;-167.077;60.8246;-25.7912;-163.026;-459.388;-26.3696;-19.632;-458.239;117.483;-162.401;-465.351;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01319.tif;3.67443;-167.077;60.8095;-27.7518;-163.026;-459.273;-28.3253;-19.632;-458.122;115.496;-162.401;-465.848;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01320.tif;3.93396;-167.077;60.7933;-29.712;-163.026;-459.151;-30.2806;-19.632;-457.997;113.506;-162.401;-466.337;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01321.tif;4.19342;-167.077;60.7759;-31.6716;-163.026;-459.02;-32.2352;-19.632;-457.863;111.515;-162.401;-466.817;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01322.tif;4.45279;-167.077;60.7575;-33.6305;-163.026;-458.88;-34.1892;-19.632;-457.722;109.521;-162.401;-467.289;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01323.tif;4.71209;-167.077;60.7379;-35.589;-163.026;-458.733;-36.1427;-19.632;-457.571;107.526;-162.401;-467.752;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01324.tif;4.97132;-167.077;60.7173;-37.5468;-163.026;-458.576;-38.0956;-19.632;-457.413;105.528;-162.401;-468.207;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01325.tif;5.23044;-167.077;60.6955;-39.5039;-163.026;-458.412;-40.0477;-19.632;-457.246;103.529;-162.401;-468.653;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01326.tif;5.48946;-167.077;60.6726;-41.4601;-163.026;-458.239;-41.9989;-19.632;-457.071;101.527;-162.401;-469.091;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01327.tif;5.74839;-167.077;60.6486;-43.4157;-163.026;-458.058;-43.9496;-19.632;-456.888;99.5241;-162.401;-469.52;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01328.tif;6.00721;-167.077;60.6235;-45.3706;-163.026;-457.869;-45.8994;-19.632;-456.696;97.5191;-162.401;-469.94;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01329.tif;6.26593;-167.077;60.5973;-47.3246;-163.026;-457.671;-47.8484;-19.632;-456.496;95.5122;-162.401;-470.352;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01330.tif;6.52453;-167.077;60.57;-49.2777;-163.026;-457.465;-49.7965;-19.632;-456.287;93.5037;-162.401;-470.756;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01331.tif;6.783;-167.077;60.5416;-51.2299;-163.026;-457.25;-51.7436;-19.632;-456.071;91.4935;-162.401;-471.15;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01332.tif;7.04136;-167.077;60.5121;-53.1811;-163.026;-457.027;-53.6899;-19.632;-455.846;89.4816;-162.401;-471.537;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01333.tif;7.29959;-167.077;60.4815;-55.1314;-163.026;-456.796;-55.6351;-19.632;-455.612;87.468;-162.401;-471.914;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01334.tif;7.55769;-167.077;60.4498;-57.0808;-163.026;-456.557;-57.5794;-19.632;-455.371;85.4528;-162.401;-472.283;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01335.tif;7.81565;-167.077;60.417;-59.029;-163.026;-456.309;-59.5226;-19.632;-455.121;83.4362;-162.401;-472.644;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01336.tif;8.07346;-167.077;60.3831;-60.9762;-163.026;-456.053;-61.4647;-19.632;-454.863;81.4179;-162.401;-472.996;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01337.tif;8.33114;-167.077;60.3481;-62.9224;-163.026;-455.788;-63.4058;-19.632;-454.596;79.3982;-162.401;-473.339;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01338.tif;8.58866;-167.077;60.312;-64.8673;-163.026;-455.515;-65.3457;-19.632;-454.321;77.377;-162.401;-473.673;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01339.tif;8.84602;-167.077;60.2748;-66.8111;-163.026;-455.234;-67.2843;-19.632;-454.038;75.3545;-162.401;-473.999;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01340.tif;9.10321;-167.077;60.2365;-68.7536;-163.026;-454.945;-69.2217;-19.632;-453.747;73.3306;-162.401;-474.317;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01341.tif;9.36025;-167.077;60.197;-70.6949;-163.026;-454.647;-71.1579;-19.632;-453.447;71.3053;-162.401;-474.625;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01342.tif;9.61711;-167.077;60.1565;-72.6349;-163.026;-454.342;-73.0927;-19.632;-453.139;69.2787;-162.401;-474.925;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01343.tif;9.8738;-167.077;60.115;-74.5736;-163.026;-454.027;-75.0263;-19.632;-452.823;67.2509;-162.401;-475.217;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01344.tif;10.1303;-167.077;60.0722;-76.5109;-163.026;-453.705;-76.9585;-19.632;-452.499;65.2218;-162.401;-475.5;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01345.tif;10.3866;-167.077;60.0285;-78.4468;-163.026;-453.374;-78.8892;-19.632;-452.166;63.1916;-162.401;-475.774;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01346.tif;10.6428;-167.077;59.9836;-80.3813;-163.026;-453.035;-80.8186;-19.632;-451.825;61.1602;-162.401;-476.039;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01347.tif;10.8987;-167.077;59.9376;-82.3143;-163.026;-452.688;-82.7464;-19.632;-451.476;59.1277;-162.401;-476.296;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01348.tif;11.1544;-167.077;59.8905;-84.2458;-163.026;-452.333;-84.6727;-19.632;-451.119;57.0942;-162.401;-476.544;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01349.tif;11.41;-167.077;59.8424;-86.1758;-163.026;-451.969;-86.5976;-19.632;-450.754;55.0595;-162.401;-476.783;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01350.tif;11.6653;-167.077;59.7931;-88.1042;-163.026;-451.597;-88.5208;-19.632;-450.38;53.0239;-162.401;-477.014;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01351.tif;11.9204;-167.077;59.7428;-90.0311;-163.026;-451.217;-90.4424;-19.632;-449.998;50.9873;-162.401;-477.236;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01352.tif;12.1753;-167.077;59.6914;-91.9563;-163.026;-450.828;-92.3624;-19.632;-449.608;48.9497;-162.401;-477.449;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01353.tif;12.43;-167.077;59.6389;-93.8798;-163.026;-450.432;-94.2807;-19.632;-449.209;46.9113;-162.401;-477.654;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01354.tif;12.6845;-167.077;59.5853;-95.8016;-163.026;-450.027;-96.1973;-19.632;-448.803;44.8721;-162.401;-477.85;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01355.tif;12.9387;-167.077;59.5306;-97.7216;-163.026;-449.614;-98.1121;-19.632;-448.388;42.832;-162.401;-478.037;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01356.tif;13.1927;-167.077;59.4748;-99.6398;-163.026;-449.193;-100.025;-19.632;-447.965;40.7911;-162.401;-478.215;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01357.tif;13.4464;-167.077;59.4179;-101.556;-163.026;-448.763;-101.936;-19.632;-447.534;38.7495;-162.401;-478.385;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01358.tif;13.6999;-167.077;59.36;-103.471;-163.026;-448.326;-103.846;-19.632;-447.095;36.7071;-162.401;-478.546;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01359.tif;13.9532;-167.077;59.301;-105.384;-163.026;-447.88;-105.753;-19.632;-446.648;34.6642;-162.401;-478.698;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01360.tif;14.2062;-167.077;59.2409;-107.294;-163.026;-447.426;-107.659;-19.632;-446.192;32.6206;-162.401;-478.842;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01361.tif;14.4589;-167.077;59.1797;-109.203;-163.026;-446.964;-109.562;-19.632;-445.729;30.5763;-162.401;-478.977;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01362.tif;14.7114;-167.077;59.1175;-111.11;-163.026;-446.494;-111.464;-19.632;-445.257;28.5316;-162.401;-479.103;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01363.tif;14.9636;-167.077;59.0541;-113.015;-163.026;-446.015;-113.363;-19.632;-444.777;26.4864;-162.401;-479.22;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01364.tif;15.2155;-167.077;58.9897;-114.918;-163.026;-445.529;-115.261;-19.632;-444.289;24.4406;-162.401;-479.329;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01365.tif;15.4672;-167.077;58.9242;-116.818;-163.026;-445.034;-117.156;-19.632;-443.793;22.3943;-162.401;-479.429;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01366.tif;15.7186;-167.077;58.8577;-118.717;-163.026;-444.532;-119.049;-19.632;-443.289;20.3477;-162.401;-479.52;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01367.tif;15.9696;-167.077;58.79;-120.613;-163.026;-444.021;-120.941;-19.632;-442.777;18.3007;-162.401;-479.603;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01368.tif;16.2204;-167.077;58.7213;-122.507;-163.026;-443.502;-122.829;-19.632;-442.257;16.2534;-162.401;-479.677;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01369.tif;16.4709;-167.077;58.6516;-124.399;-163.026;-442.975;-124.716;-19.632;-441.728;14.2057;-162.401;-479.742;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01370.tif;16.7211;-167.077;58.5807;-126.289;-163.026;-442.44;-126.6;-19.632;-441.192;12.1578;-162.401;-479.798;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01371.tif;16.971;-167.077;58.5088;-128.177;-163.026;-441.897;-128.482;-19.632;-440.647;10.1097;-162.401;-479.845;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01372.tif;17.2206;-167.077;58.4358;-130.062;-163.026;-441.346;-130.362;-19.632;-440.095;8.06147;-162.401;-479.884;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01373.tif;17.4699;-167.077;58.3618;-131.944;-163.026;-440.787;-132.24;-19.632;-439.535;6.01297;-162.401;-479.914;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_01374.tif;17.7188;-167.077;58.2867;-133.825;-163.026;-440.219;-134.114;-19.632;-438.966;3.96448;-162.401;-479.935;
