name;;source;;;Imager Center;;;Imager Top;;;Imager Right;;;
;x;y;z;x;y;z;x;y;z;x;y;z
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00708.tif;-226.475;-147.67;-206.383;370.171;-141.345;337.33;369.558;74.0462;335.498;297.777;-140.877;416.663;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00709.tif;-227.63;-147.67;-205.109;372.058;-141.345;335.248;371.434;74.0462;333.42;300.11;-140.877;414.986;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00710.tif;-228.777;-147.67;-203.829;373.933;-141.345;333.156;373.299;74.0462;331.331;302.433;-140.877;413.295;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00711.tif;-229.916;-147.67;-202.542;375.796;-141.345;331.053;375.151;74.0462;329.231;304.747;-140.877;411.592;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00712.tif;-231.049;-147.67;-201.249;377.647;-141.345;328.94;376.993;74.0462;327.121;307.051;-140.877;409.876;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00713.tif;-232.174;-147.67;-199.95;379.486;-141.345;326.816;378.822;74.0462;325.002;309.346;-140.877;408.147;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00714.tif;-233.293;-147.67;-198.644;381.314;-141.345;324.682;380.639;74.0462;322.871;311.631;-140.877;406.405;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00715.tif;-234.403;-147.67;-197.332;383.129;-141.345;322.537;382.444;74.0462;320.731;313.905;-140.877;404.651;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00716.tif;-235.507;-147.67;-196.014;384.933;-141.345;320.383;384.238;74.0462;318.58;316.171;-140.877;402.883;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00717.tif;-236.602;-147.67;-194.69;386.724;-141.345;318.219;386.019;74.0461;316.42;318.426;-140.877;401.103;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00718.tif;-237.691;-147.67;-193.36;388.503;-141.345;316.044;387.788;74.0462;314.249;320.671;-140.877;399.311;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00719.tif;-238.772;-147.67;-192.023;390.27;-141.345;313.86;389.545;74.0461;312.069;322.906;-140.877;397.505;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00720.tif;-239.845;-147.67;-190.681;392.025;-141.345;311.665;391.289;74.0462;309.878;325.131;-140.877;395.688;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00721.tif;-240.911;-147.67;-189.332;393.767;-141.345;309.461;393.021;74.0462;307.678;327.346;-140.877;393.857;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00722.tif;-241.97;-147.67;-187.978;395.497;-141.345;307.247;394.741;74.0462;305.469;329.55;-140.877;392.015;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00723.tif;-243.02;-147.67;-186.617;397.214;-141.345;305.024;396.449;74.0462;303.249;331.744;-140.877;390.16;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00724.tif;-244.064;-147.67;-185.251;398.919;-141.345;302.79;398.144;74.0462;301.021;333.928;-140.877;388.293;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00725.tif;-245.099;-147.67;-183.879;400.612;-141.345;300.548;399.826;74.0461;298.782;336.101;-140.877;386.413;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00726.tif;-246.127;-147.67;-182.501;402.291;-141.345;298.296;401.496;74.0461;296.535;338.263;-140.877;384.522;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00727.tif;-247.147;-147.67;-181.117;403.958;-141.345;296.034;403.153;74.0461;294.278;340.415;-140.877;382.618;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00728.tif;-248.159;-147.67;-179.728;405.613;-141.345;293.763;404.798;74.0461;292.011;342.556;-140.877;380.702;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00729.tif;-249.163;-147.67;-178.333;407.254;-141.345;291.483;406.43;74.0462;289.736;344.686;-140.877;378.775;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00730.tif;-250.16;-147.67;-176.932;408.883;-141.345;289.194;408.049;74.0461;287.451;346.806;-140.877;376.835;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00731.tif;-251.148;-147.67;-175.526;410.499;-141.345;286.896;409.655;74.0461;285.158;348.914;-140.877;374.883;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00732.tif;-252.129;-147.67;-174.115;412.102;-141.345;284.588;411.248;74.0461;282.855;351.012;-140.877;372.92;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00733.tif;-253.102;-147.67;-172.697;413.692;-141.345;282.272;412.828;74.0461;280.543;353.099;-140.877;370.945;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00734.tif;-254.067;-147.67;-171.275;415.269;-141.345;279.947;414.396;74.0461;278.223;355.174;-140.877;368.958;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00735.tif;-255.024;-147.67;-169.847;416.833;-141.345;277.613;415.95;74.0462;275.894;357.238;-140.877;366.96;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00736.tif;-255.972;-147.67;-168.413;418.384;-141.345;275.27;417.491;74.0461;273.556;359.291;-140.877;364.95;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00737.tif;-256.913;-147.67;-166.975;419.922;-141.345;272.918;419.019;74.0461;271.21;361.333;-140.877;362.929;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00738.tif;-257.846;-147.67;-165.531;421.446;-141.345;270.558;420.534;74.0462;268.855;363.363;-140.877;360.896;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00739.tif;-258.77;-147.67;-164.082;422.957;-141.345;268.19;422.036;74.0462;266.491;365.382;-140.877;358.852;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00740.tif;-259.687;-147.67;-162.628;424.455;-141.345;265.813;423.524;74.0462;264.12;367.39;-140.877;356.797;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00741.tif;-260.595;-147.67;-161.168;425.94;-141.345;263.427;424.999;74.0461;261.739;369.385;-140.877;354.73;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00742.tif;-261.495;-147.67;-159.704;427.411;-141.345;261.034;426.461;74.0462;259.351;371.37;-140.877;352.652;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00743.tif;-262.387;-147.67;-158.234;428.868;-141.345;258.632;427.909;74.0462;256.955;373.342;-140.877;350.563;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00744.tif;-263.27;-147.67;-156.76;430.313;-141.345;256.222;429.344;74.0461;254.55;375.303;-140.877;348.463;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00745.tif;-264.146;-147.67;-155.28;431.743;-141.345;253.804;430.765;74.0462;252.137;377.252;-140.877;346.352;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00746.tif;-265.013;-147.67;-153.796;433.16;-141.345;251.378;432.173;74.0462;249.717;379.189;-140.877;344.23;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00747.tif;-265.871;-147.67;-152.307;434.564;-141.345;248.944;433.567;74.0462;247.288;381.114;-140.877;342.098;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00748.tif;-266.722;-147.67;-150.813;435.953;-141.345;246.502;434.947;74.0462;244.852;383.027;-140.877;339.954;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00749.tif;-267.563;-147.67;-149.314;437.329;-141.345;244.053;436.314;74.0462;242.408;384.928;-140.877;337.8;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00750.tif;-268.397;-147.67;-147.811;438.692;-141.345;241.595;437.667;74.0462;239.957;386.817;-140.877;335.636;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00751.tif;-269.222;-147.67;-146.303;440.04;-141.345;239.13;439.007;74.0462;237.498;388.694;-140.877;333.46;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00752.tif;-270.038;-147.67;-144.79;441.375;-141.345;236.658;440.332;74.0462;235.031;390.559;-140.877;331.275;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00753.tif;-270.846;-147.67;-143.273;442.695;-141.345;234.178;441.644;74.0462;232.557;392.411;-140.877;329.078;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00754.tif;-271.646;-147.67;-141.751;444.002;-141.345;231.691;442.941;74.0462;230.076;394.251;-140.877;326.872;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00755.tif;-272.437;-147.67;-140.225;445.295;-141.345;229.197;444.225;74.0462;227.588;396.078;-140.877;324.655;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00756.tif;-273.219;-147.67;-138.695;446.574;-141.345;226.695;445.495;74.0462;225.092;397.894;-140.877;322.428;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00757.tif;-273.993;-147.67;-137.16;447.838;-141.345;224.186;446.75;74.0462;222.589;399.696;-140.877;320.19;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00758.tif;-274.758;-147.67;-135.62;449.089;-141.345;221.67;447.992;74.0461;220.079;401.486;-140.877;317.943;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00759.tif;-275.515;-147.67;-134.077;450.326;-141.345;219.147;449.22;74.0462;217.563;403.263;-140.877;315.686;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00760.tif;-276.262;-147.67;-132.529;451.548;-141.345;216.617;450.433;74.0462;215.039;405.028;-140.877;313.419;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00761.tif;-277.002;-147.67;-130.977;452.756;-141.345;214.081;451.632;74.0462;212.509;406.78;-140.877;311.141;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00762.tif;-277.732;-147.67;-129.421;453.95;-141.345;211.538;452.818;74.0462;209.972;408.519;-140.877;308.855;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00763.tif;-278.454;-147.67;-127.861;455.129;-141.345;208.988;453.988;74.0462;207.428;410.245;-140.877;306.558;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00764.tif;-279.167;-147.67;-126.297;456.295;-141.345;206.431;455.145;74.0462;204.878;411.959;-140.877;304.252;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00765.tif;-279.871;-147.67;-124.729;457.446;-141.345;203.868;456.287;74.0461;202.322;413.659;-140.877;301.936;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00766.tif;-280.566;-147.67;-123.157;458.582;-141.345;201.299;457.415;74.0462;199.759;415.346;-140.877;299.61;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00767.tif;-281.253;-147.67;-121.581;459.704;-141.345;198.723;458.528;74.0462;197.189;417.021;-140.877;297.276;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00768.tif;-281.93;-147.67;-120.001;460.812;-141.345;196.141;459.627;74.0462;194.614;418.682;-140.877;294.931;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00769.tif;-282.599;-147.67;-118.418;461.905;-141.345;193.552;460.712;74.0462;192.032;420.33;-140.877;292.578;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00770.tif;-283.259;-147.67;-116.831;462.983;-141.345;190.958;461.782;74.0462;189.445;421.964;-140.877;290.215;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00771.tif;-283.91;-147.67;-115.24;464.047;-141.345;188.358;462.837;74.0462;186.851;423.586;-140.877;287.844;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00772.tif;-284.552;-147.67;-113.645;465.097;-141.345;185.752;463.878;74.0462;184.252;425.194;-140.877;285.463;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00773.tif;-285.185;-147.67;-112.047;466.131;-141.345;183.14;464.905;74.0462;181.647;426.789;-140.877;283.073;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00774.tif;-285.809;-147.67;-110.445;467.152;-141.345;180.522;465.916;74.0462;179.036;428.37;-140.877;280.674;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00775.tif;-286.424;-147.67;-108.84;468.157;-141.345;177.898;466.913;74.0462;176.419;429.938;-140.877;278.267;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00776.tif;-287.03;-147.67;-107.232;469.147;-141.345;175.269;467.896;74.0462;173.797;431.492;-140.877;275.85;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00777.tif;-287.627;-147.67;-105.62;470.123;-141.345;172.634;468.863;74.0461;171.169;433.033;-140.877;273.425;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00778.tif;-288.215;-147.67;-104.005;471.084;-141.345;169.994;469.816;74.0462;168.536;434.56;-140.877;270.992;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00779.tif;-288.794;-147.67;-102.386;472.031;-141.345;167.349;470.754;74.0461;165.898;436.073;-140.877;268.55;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00780.tif;-289.364;-147.67;-100.764;472.962;-141.345;164.698;471.678;74.0462;163.254;437.573;-140.877;266.099;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00781.tif;-289.925;-147.67;-99.1394;473.879;-141.345;162.042;472.586;74.0462;160.606;439.059;-140.877;263.64;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00782.tif;-290.476;-147.67;-97.5114;474.78;-141.345;159.381;473.48;74.0462;157.952;440.531;-140.877;261.173;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00783.tif;-291.019;-147.67;-95.8803;475.667;-141.345;156.715;474.358;74.0462;155.293;441.989;-140.877;258.697;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00784.tif;-291.552;-147.67;-94.2462;476.539;-141.345;154.044;475.222;74.0462;152.63;443.434;-140.877;256.214;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00785.tif;-292.076;-147.67;-92.6091;477.395;-141.345;151.369;476.071;74.0461;149.961;444.864;-140.877;253.722;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00786.tif;-292.591;-147.67;-90.9691;478.237;-141.345;148.688;476.905;74.0462;147.288;446.28;-140.877;251.222;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00787.tif;-293.097;-147.67;-89.3262;479.063;-141.345;146.003;477.723;74.0462;144.611;447.683;-140.877;248.715;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00788.tif;-293.593;-147.67;-87.6806;479.875;-141.345;143.313;478.527;74.0462;141.928;449.071;-140.877;246.2;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00789.tif;-294.081;-147.67;-86.0321;480.671;-141.345;140.619;479.316;74.0462;139.242;450.445;-140.877;243.676;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00790.tif;-294.559;-147.67;-84.381;481.453;-141.345;137.92;480.089;74.0462;136.55;451.805;-140.877;241.146;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00791.tif;-295.027;-147.67;-82.7273;482.219;-141.345;135.217;480.848;74.0461;133.855;453.151;-140.877;238.607;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00792.tif;-295.487;-147.67;-81.0708;482.97;-141.345;132.509;481.591;74.0461;131.155;454.482;-140.877;236.061;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00793.tif;-295.937;-147.67;-79.4118;483.706;-141.345;129.798;482.319;74.0461;128.452;455.799;-140.877;233.508;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00794.tif;-296.378;-147.67;-77.7505;484.426;-141.345;127.082;483.032;74.0462;125.744;457.102;-140.877;230.947;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00795.tif;-296.809;-147.67;-76.0866;485.131;-141.345;124.363;483.73;74.0461;123.032;458.39;-140.877;228.379;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00796.tif;-297.232;-147.67;-74.4203;485.821;-141.345;121.639;484.413;74.0461;120.316;459.664;-140.877;225.804;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00797.tif;-297.644;-147.67;-72.7516;486.496;-141.345;118.912;485.08;74.0462;117.597;460.924;-140.877;223.222;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00798.tif;-298.048;-147.67;-71.0808;487.156;-141.345;116.181;485.732;74.0462;114.874;462.169;-140.877;220.633;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00799.tif;-298.442;-147.67;-69.4076;487.8;-141.345;113.446;486.369;74.0461;112.147;463.399;-140.877;218.036;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00800.tif;-298.827;-147.67;-67.7322;488.429;-141.345;110.708;486.991;74.0462;109.417;464.615;-140.877;215.433;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00801.tif;-299.202;-147.67;-66.0548;489.042;-141.345;107.966;487.597;74.0461;106.683;465.817;-140.877;212.823;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00802.tif;-299.568;-147.67;-64.3753;489.64;-141.345;105.221;488.188;74.0462;103.946;467.003;-140.877;210.207;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00803.tif;-299.924;-147.67;-62.6936;490.222;-141.345;102.472;488.763;74.0462;101.206;468.175;-140.877;207.584;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00804.tif;-300.271;-147.67;-61.0101;490.79;-141.345;99.7203;489.323;74.0461;98.4621;469.332;-140.877;204.954;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00805.tif;-300.609;-147.67;-59.3247;491.341;-141.345;96.9655;489.868;74.0462;95.7155;470.475;-140.877;202.318;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00806.tif;-300.937;-147.67;-57.6373;491.878;-141.345;94.2075;490.397;74.0462;92.9659;471.602;-140.877;199.675;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00807.tif;-301.255;-147.67;-55.9481;492.398;-141.345;91.4466;490.911;74.0462;90.2133;472.715;-140.877;197.026;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00808.tif;-301.564;-147.67;-54.2572;492.904;-141.345;88.6828;491.409;74.0462;87.4579;473.813;-140.877;194.371;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00809.tif;-301.864;-147.67;-52.5646;493.393;-141.345;85.9162;491.892;74.0462;84.6996;474.896;-140.877;191.71;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00810.tif;-302.154;-147.67;-50.8704;493.868;-141.345;83.147;492.36;74.0461;81.9389;475.964;-140.877;189.043;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00811.tif;-302.435;-147.67;-49.1745;494.326;-141.345;80.3751;492.811;74.0462;79.1754;477.017;-140.877;186.37;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00812.tif;-302.706;-147.67;-47.4771;494.769;-141.345;77.6007;493.248;74.0462;76.4096;478.055;-140.877;183.691;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00813.tif;-302.968;-147.67;-45.7781;495.197;-141.345;74.8238;493.669;74.0462;73.6412;479.078;-140.877;181.006;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00814.tif;-303.22;-147.67;-44.0778;495.609;-141.345;72.0446;494.074;74.0462;70.8706;480.086;-140.877;178.316;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00815.tif;-303.462;-147.67;-42.376;496.005;-141.345;69.2631;494.464;74.0462;68.0978;481.079;-140.877;175.62;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00816.tif;-303.695;-147.67;-40.673;496.386;-141.345;66.4795;494.838;74.0462;65.3228;482.056;-140.877;172.918;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00817.tif;-303.918;-147.67;-38.9686;496.751;-141.345;63.6938;495.197;74.0461;62.5458;483.019;-140.877;170.211;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00818.tif;-304.132;-147.67;-37.263;497.101;-141.345;60.9059;495.54;74.0462;59.7667;483.966;-140.877;167.499;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00819.tif;-304.336;-147.67;-35.5563;497.435;-141.345;58.1163;495.867;74.0461;56.9858;484.898;-140.877;164.781;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00820.tif;-304.531;-147.67;-33.8484;497.753;-141.345;55.3248;496.179;74.0462;54.2032;485.815;-140.877;162.058;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00821.tif;-304.716;-147.67;-32.1395;498.055;-141.345;52.5316;496.476;74.0462;51.4188;486.716;-140.877;159.33;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00822.tif;-304.892;-147.67;-30.4295;498.342;-141.345;49.7367;496.756;74.0462;48.6328;487.602;-140.877;156.597;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00823.tif;-305.058;-147.67;-28.7186;498.613;-141.345;46.9402;497.021;74.0462;45.8452;488.473;-140.877;153.859;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00824.tif;-305.214;-147.67;-27.0068;498.869;-141.345;44.1423;497.271;74.0462;43.0562;489.329;-140.877;151.117;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00825.tif;-305.361;-147.67;-25.2941;499.109;-141.345;41.3429;497.504;74.0462;40.2658;490.169;-140.877;148.369;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00826.tif;-305.498;-147.67;-23.5806;499.333;-141.345;38.5423;497.722;74.0462;37.4742;490.993;-140.877;145.617;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00827.tif;-305.625;-147.67;-21.8665;499.541;-141.345;35.7405;497.925;74.0461;34.6815;491.803;-140.877;142.86;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00828.tif;-305.743;-147.67;-20.1516;499.734;-141.345;32.9375;498.111;74.0462;31.8876;492.596;-140.877;140.099;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00829.tif;-305.851;-147.67;-18.4361;499.911;-141.345;30.1335;498.283;74.0461;29.0927;493.375;-140.877;137.333;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00830.tif;-305.95;-147.67;-16.7199;500.072;-141.345;27.3285;498.438;74.0462;26.2968;494.137;-140.877;134.563;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00831.tif;-306.039;-147.67;-15.0033;500.217;-141.345;24.5228;498.578;74.0462;23.5003;494.884;-140.877;131.789;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00832.tif;-306.118;-147.67;-13.2863;500.347;-141.345;21.7162;498.702;74.0462;20.703;495.616;-140.877;129.011;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00833.tif;-306.188;-147.67;-11.5687;500.461;-141.345;18.909;498.81;74.0462;17.9049;496.332;-140.877;126.229;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00834.tif;-306.248;-147.67;-9.85084;500.559;-141.345;16.1011;498.902;74.0461;15.1063;497.032;-140.877;123.442;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00835.tif;-306.299;-147.67;-8.13263;500.642;-141.345;13.2927;498.979;74.0462;12.3072;497.717;-140.877;120.652;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00836.tif;-306.339;-147.67;-6.41418;500.708;-141.345;10.4839;499.041;74.0462;9.50779;498.386;-140.877;117.858;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00837.tif;-306.371;-147.67;-4.69555;500.759;-141.345;7.67481;499.086;74.0461;6.70808;499.039;-140.877;115.06;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00838.tif;-306.392;-147.67;-2.97675;500.794;-141.345;4.86546;499.116;74.0462;3.90813;499.677;-140.877;112.259;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00839.tif;-306.404;-147.67;-1.2579;500.814;-141.345;2.056;499.13;74.0462;1.1081;500.299;-140.877;109.454;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00840.tif;-306.406;-147.67;0.461104;500.817;-141.345;-0.753682;499.128;74.0462;-1.69212;500.905;-140.877;106.645;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00841.tif;-306.399;-147.67;2.18005;500.805;-141.345;-3.56329;499.111;74.0461;-4.49224;501.495;-140.877;103.833;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00842.tif;-306.382;-147.67;3.89888;500.777;-141.345;-6.3727;499.078;74.0462;-7.29212;502.07;-140.877;101.019;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00843.tif;-306.355;-147.67;5.61759;500.734;-141.345;-9.18191;499.029;74.0462;-10.0918;502.629;-140.877;98.2003;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00844.tif;-306.319;-147.67;7.33614;500.674;-141.345;-11.9909;498.965;74.0462;-12.8912;503.172;-140.877;95.3791;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00845.tif;-306.273;-147.67;9.05445;500.599;-141.345;-14.7994;498.884;74.0462;-15.6901;503.699;-140.877;92.5548;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00846.tif;-306.217;-147.67;10.7725;500.508;-141.345;-17.6075;498.789;74.0461;-18.4886;504.21;-140.877;89.7277;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00847.tif;-306.152;-147.67;12.4902;500.402;-141.345;-20.415;498.677;74.0462;-21.2864;504.706;-140.877;86.8977;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00848.tif;-306.077;-147.67;14.2075;500.279;-141.345;-23.222;498.55;74.0462;-24.0837;505.185;-140.877;84.0649;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00849.tif;-305.992;-147.67;15.9244;500.141;-141.345;-26.0282;498.407;74.0462;-26.8802;505.649;-140.877;81.2295;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00850.tif;-305.898;-147.67;17.6407;499.987;-141.345;-28.8335;498.248;74.0462;-29.6758;506.096;-140.877;78.3916;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00851.tif;-305.795;-147.67;19.3565;499.818;-141.345;-31.638;498.074;74.0462;-32.4705;506.528;-140.877;75.5511;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00852.tif;-305.681;-147.67;21.0717;499.632;-141.345;-34.4415;497.884;74.0462;-35.2642;506.944;-140.877;72.7083;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00853.tif;-305.558;-147.67;22.786;499.431;-141.345;-37.2435;497.678;74.0462;-38.0564;507.344;-140.877;69.8636;
