name;;source;;;Imager Center;;;Imager Top;;;Imager Right;;;
;x;y;z;x;y;z;x;y;z;x;y;z
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00133.tif;212.772;-245.618;339.74;-242.81;-238.888;-387.702;-242.709;-23.4964;-385.772;-60.3203;-237.948;-502.129;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00134.tif;214.158;-245.618;338.868;-244.392;-238.888;-386.707;-244.283;-23.4964;-384.777;-62.3708;-237.948;-501.879;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00135.tif;215.6;-245.618;337.952;-246.037;-238.888;-385.662;-245.92;-23.4964;-383.733;-64.5085;-237.948;-501.609;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00136.tif;217.011;-245.618;337.048;-247.647;-238.888;-384.63;-247.522;-23.4964;-382.702;-66.6048;-237.948;-501.335;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00137.tif;218.417;-245.618;336.138;-249.252;-238.888;-383.592;-249.119;-23.4964;-381.664;-68.6985;-237.948;-501.052;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00138.tif;219.805;-245.618;335.233;-250.835;-238.888;-382.558;-250.694;-23.4964;-380.631;-70.7692;-237.948;-500.764;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00139.tif;221.221;-245.618;334.3;-252.451;-238.888;-381.494;-252.302;-23.4964;-379.567;-72.8867;-237.948;-500.46;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00140.tif;222.584;-245.618;333.394;-254.007;-238.888;-380.46;-253.85;-23.4964;-378.534;-74.9297;-237.948;-500.158;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00141.tif;224.025;-245.618;332.427;-255.651;-238.888;-379.357;-255.486;-23.4964;-377.432;-77.094;-237.948;-499.829;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00142.tif;225.412;-245.618;331.488;-257.235;-238.888;-378.285;-257.061;-23.4964;-376.361;-79.1822;-237.948;-499.502;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00143.tif;226.774;-245.618;330.558;-258.788;-238.888;-377.224;-258.607;-23.4964;-375.301;-81.2354;-237.948;-499.173;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00144.tif;228.155;-245.618;329.606;-260.364;-238.888;-376.138;-260.175;-23.4964;-374.215;-83.3236;-237.948;-498.828;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00145.tif;229.523;-245.618;328.655;-261.926;-238.888;-375.052;-261.729;-23.4964;-373.13;-85.3971;-237.948;-498.478;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00146.tif;230.894;-245.618;327.693;-263.49;-238.888;-373.955;-263.285;-23.4964;-372.033;-87.4785;-237.948;-498.116;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00147.tif;232.264;-245.618;326.724;-265.053;-238.888;-372.848;-264.84;-23.4964;-370.928;-89.5629;-237.948;-497.746;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00148.tif;233.631;-245.618;325.748;-266.613;-238.888;-371.735;-266.392;-23.4964;-369.815;-91.6477;-237.948;-497.366;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00149.tif;234.987;-245.618;324.771;-268.161;-238.888;-370.62;-267.932;-23.4964;-368.701;-93.7206;-237.948;-496.98;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00150.tif;236.327;-245.618;323.797;-269.691;-238.888;-369.508;-269.453;-23.4964;-367.591;-95.774;-237.948;-496.588;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00151.tif;237.689;-245.618;322.799;-271.244;-238.888;-368.369;-270.999;-23.4964;-366.453;-97.8641;-237.948;-496.181;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00152.tif;239.038;-245.618;321.801;-272.783;-238.888;-367.231;-272.53;-23.4964;-365.315;-99.9399;-237.948;-495.767;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00153.tif;240.381;-245.618;320.799;-274.316;-238.888;-366.087;-274.055;-23.4964;-364.173;-102.011;-237.948;-495.344;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00154.tif;241.74;-245.618;319.776;-275.868;-238.888;-364.92;-275.598;-23.4964;-363.006;-104.113;-237.948;-494.907;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00155.tif;243.039;-245.618;318.79;-277.349;-238.888;-363.795;-277.072;-23.4964;-361.883;-106.125;-237.948;-494.48;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00156.tif;244.355;-245.618;317.782;-278.852;-238.888;-362.645;-278.566;-23.4964;-360.733;-108.169;-237.948;-494.036;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00157.tif;245.707;-245.618;316.738;-280.394;-238.888;-361.453;-280.101;-23.4964;-359.543;-110.273;-237.948;-493.571;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00158.tif;247.028;-245.618;315.709;-281.902;-238.888;-360.279;-281.6;-23.4964;-358.37;-112.334;-237.948;-493.106;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00159.tif;248.339;-245.618;314.679;-283.398;-238.888;-359.103;-283.089;-23.4964;-357.195;-114.385;-237.948;-492.634;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00160.tif;249.644;-245.618;313.644;-284.887;-238.888;-357.922;-284.57;-23.4964;-356.016;-116.43;-237.948;-492.155;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00161.tif;250.952;-245.618;312.599;-286.38;-238.888;-356.729;-286.055;-23.4964;-354.824;-118.485;-237.948;-491.664;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00162.tif;252.243;-245.618;311.558;-287.853;-238.888;-355.541;-287.52;-23.4964;-353.638;-120.518;-237.948;-491.17;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00163.tif;253.568;-245.618;310.481;-289.365;-238.888;-354.312;-289.024;-23.4964;-352.41;-122.609;-237.948;-490.652;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00164.tif;254.842;-245.618;309.436;-290.819;-238.888;-353.12;-290.47;-23.4964;-351.219;-124.624;-237.948;-490.144;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00165.tif;256.154;-245.618;308.35;-292.317;-238.888;-351.881;-291.96;-23.4964;-349.982;-126.706;-237.948;-489.61;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00166.tif;257.434;-245.618;307.283;-293.777;-238.888;-350.663;-293.412;-23.4964;-348.765;-128.74;-237.948;-489.079;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00167.tif;258.696;-245.618;306.221;-295.217;-238.888;-349.451;-294.844;-23.4964;-347.555;-130.751;-237.948;-488.546;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00168.tif;259.996;-245.618;305.119;-296.7;-238.888;-348.193;-296.319;-23.4964;-346.299;-132.827;-237.948;-487.985;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00169.tif;261.291;-245.618;304.01;-298.178;-238.888;-346.928;-297.789;-23.4964;-345.035;-134.901;-237.948;-487.416;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00170.tif;262.539;-245.618;302.933;-299.602;-238.888;-345.699;-299.206;-23.4964;-343.808;-136.904;-237.948;-486.857;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00171.tif;263.802;-245.618;301.833;-301.044;-238.888;-344.444;-300.64;-23.4964;-342.555;-138.937;-237.948;-486.281;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00172.tif;265.063;-245.618;300.727;-302.483;-238.888;-343.181;-302.071;-23.4964;-341.293;-140.971;-237.948;-485.695;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00173.tif;266.298;-245.618;299.633;-303.893;-238.888;-341.934;-303.473;-23.4964;-340.048;-142.969;-237.948;-485.111;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00174.tif;267.542;-245.618;298.523;-305.312;-238.888;-340.667;-304.884;-23.4964;-338.782;-144.985;-237.948;-484.512;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00175.tif;268.809;-245.618;297.383;-306.758;-238.888;-339.365;-306.322;-23.4964;-337.483;-147.044;-237.948;-483.891;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00176.tif;270.049;-245.618;296.257;-308.173;-238.888;-338.081;-307.729;-23.4964;-336.2;-149.064;-237.948;-483.273;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00177.tif;271.284;-245.618;295.127;-309.582;-238.888;-336.791;-309.131;-23.4964;-334.912;-151.081;-237.948;-482.646;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00178.tif;272.49;-245.618;294.014;-310.958;-238.888;-335.521;-310.499;-23.4964;-333.644;-153.056;-237.948;-482.023;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00179.tif;273.737;-245.618;292.853;-312.382;-238.888;-334.196;-311.914;-23.4964;-332.321;-155.103;-237.948;-481.368;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00180.tif;274.949;-245.618;291.716;-313.765;-238.888;-332.898;-313.29;-23.4964;-331.025;-157.098;-237.948;-480.721;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00181.tif;276.197;-245.618;290.534;-315.189;-238.888;-331.55;-314.706;-23.4964;-329.679;-159.157;-237.948;-480.043;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00182.tif;277.377;-245.618;289.408;-316.535;-238.888;-330.265;-316.045;-23.4964;-328.396;-161.109;-237.948;-479.392;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00183.tif;278.583;-245.618;288.247;-317.912;-238.888;-328.94;-317.413;-23.4964;-327.073;-163.109;-237.948;-478.715;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00184.tif;279.773;-245.618;287.092;-319.27;-238.888;-327.622;-318.763;-23.4964;-325.757;-165.088;-237.948;-478.036;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00185.tif;280.973;-245.618;285.918;-320.639;-238.888;-326.282;-320.125;-23.4964;-324.419;-167.089;-237.948;-477.34;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00186.tif;282.185;-245.618;284.722;-322.022;-238.888;-324.917;-321.5;-23.4964;-323.056;-169.116;-237.948;-476.626;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00187.tif;283.362;-245.618;283.551;-323.365;-238.888;-323.581;-322.835;-23.4964;-321.723;-171.087;-237.948;-475.922;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00188.tif;284.555;-245.618;282.353;-324.727;-238.888;-322.214;-324.19;-23.4964;-320.358;-173.094;-237.948;-475.196;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00189.tif;285.718;-245.618;281.177;-326.054;-238.888;-320.871;-325.508;-23.4964;-319.017;-175.052;-237.948;-474.478;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00190.tif;286.893;-245.618;279.978;-327.394;-238.888;-319.503;-326.841;-23.4964;-317.652;-177.038;-237.948;-473.741;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00191.tif;288.068;-245.618;278.768;-328.736;-238.888;-318.123;-328.175;-23.4964;-316.273;-179.03;-237.948;-472.991;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00192.tif;289.234;-245.618;277.559;-330.066;-238.888;-316.743;-329.497;-23.4964;-314.896;-181.009;-237.948;-472.237;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00193.tif;290.391;-245.618;276.348;-331.386;-238.888;-315.361;-330.81;-23.4964;-313.517;-182.981;-237.948;-471.477;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00194.tif;291.531;-245.618;275.144;-332.688;-238.888;-313.987;-332.104;-23.4964;-312.145;-184.93;-237.948;-470.716;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00195.tif;292.678;-245.618;273.925;-333.996;-238.888;-312.596;-333.404;-23.4964;-310.756;-186.893;-237.948;-469.94;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00196.tif;293.819;-245.618;272.7;-335.298;-238.888;-311.198;-334.699;-23.4964;-309.361;-188.854;-237.948;-469.155;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00197.tif;294.967;-245.618;271.458;-336.609;-238.888;-309.781;-336.002;-23.4964;-307.946;-190.832;-237.948;-468.354;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00198.tif;296.099;-245.618;270.223;-337.9;-238.888;-308.371;-337.286;-23.4964;-306.539;-192.788;-237.948;-467.552;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00199.tif;297.226;-245.618;268.983;-339.186;-238.888;-306.956;-338.564;-23.4964;-305.127;-194.74;-237.948;-466.743;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00200.tif;298.335;-245.618;267.752;-340.452;-238.888;-305.552;-339.822;-23.4964;-303.725;-196.668;-237.948;-465.934;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00201.tif;299.44;-245.618;266.516;-341.713;-238.888;-304.14;-341.076;-23.4964;-302.316;-198.594;-237.948;-465.116;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00202.tif;300.573;-245.618;265.238;-343.006;-238.888;-302.682;-342.36;-23.4964;-300.861;-200.573;-237.948;-464.266;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00203.tif;301.679;-245.618;263.979;-344.268;-238.888;-301.246;-343.615;-23.4964;-299.427;-202.512;-237.948;-463.423;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00204.tif;302.768;-245.618;262.73;-345.51;-238.888;-299.82;-344.85;-23.4964;-298.004;-204.426;-237.948;-462.582;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00205.tif;303.874;-245.618;261.449;-346.773;-238.888;-298.359;-346.105;-23.4964;-296.546;-206.377;-237.948;-461.715;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00206.tif;304.958;-245.618;260.183;-348.01;-238.888;-296.914;-347.335;-23.4964;-295.104;-208.295;-237.948;-460.853;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00207.tif;306.037;-245.618;258.914;-349.241;-238.888;-295.466;-348.558;-23.4964;-293.658;-210.208;-237.948;-459.984;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00208.tif;307.126;-245.618;257.621;-350.484;-238.888;-293.99;-349.794;-23.4964;-292.186;-212.146;-237.948;-459.093;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00209.tif;308.217;-245.618;256.315;-351.729;-238.888;-292.5;-351.031;-23.4964;-290.698;-214.093;-237.948;-458.188;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00210.tif;309.269;-245.618;255.045;-352.929;-238.888;-291.051;-352.223;-23.4964;-289.252;-215.976;-237.948;-457.304;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00211.tif;310.32;-245.618;253.765;-354.129;-238.888;-289.589;-353.416;-23.4964;-287.793;-217.864;-237.948;-456.407;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00212.tif;311.391;-245.618;252.45;-355.351;-238.888;-288.089;-354.63;-23.4964;-286.296;-219.793;-237.948;-455.482;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00213.tif;312.438;-245.618;251.153;-356.545;-238.888;-286.609;-355.817;-23.4964;-284.819;-221.685;-237.948;-454.564;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00214.tif;313.504;-245.618;249.821;-357.762;-238.888;-285.089;-357.026;-23.4964;-283.302;-223.617;-237.948;-453.616;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00215.tif;314.518;-245.618;248.543;-358.919;-238.888;-283.63;-358.176;-23.4964;-281.847;-225.462;-237.948;-452.702;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00216.tif;315.564;-245.618;247.214;-360.113;-238.888;-282.114;-359.362;-23.4964;-280.333;-227.369;-237.948;-451.747;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00217.tif;316.596;-245.618;245.891;-361.29;-238.888;-280.604;-360.532;-23.4964;-278.826;-229.258;-237.948;-450.792;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00218.tif;317.607;-245.618;244.583;-362.445;-238.888;-279.112;-361.679;-23.4964;-277.337;-231.116;-237.948;-449.842;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00219.tif;318.636;-245.618;243.241;-363.619;-238.888;-277.58;-362.846;-23.4964;-275.809;-233.012;-237.948;-448.863;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00220.tif;319.666;-245.618;241.885;-364.795;-238.888;-276.033;-364.014;-23.4964;-274.265;-234.916;-237.948;-447.869;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00221.tif;320.658;-245.618;240.569;-365.927;-238.888;-274.53;-365.139;-23.4964;-272.766;-236.756;-237.948;-446.9;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00222.tif;321.677;-245.618;239.205;-367.089;-238.888;-272.975;-366.294;-23.4964;-271.214;-238.65;-237.948;-445.891;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00223.tif;322.646;-245.618;237.896;-368.195;-238.888;-271.48;-367.393;-23.4964;-269.722;-240.461;-237.948;-444.917;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00224.tif;323.645;-245.618;236.535;-369.335;-238.888;-269.927;-368.526;-23.4964;-268.173;-242.332;-237.948;-443.9;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00225.tif;324.633;-245.618;235.178;-370.462;-238.888;-268.379;-369.645;-23.4964;-266.627;-244.189;-237.948;-442.882;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00226.tif;325.629;-245.618;233.797;-371.599;-238.888;-266.803;-370.774;-23.4964;-265.055;-246.068;-237.948;-441.841;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00227.tif;326.603;-245.618;232.434;-372.71;-238.888;-265.248;-371.879;-23.4964;-263.504;-247.912;-237.948;-440.809;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00228.tif;327.557;-245.618;231.087;-373.799;-238.888;-263.711;-372.961;-23.4964;-261.97;-249.725;-237.948;-439.784;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00229.tif;328.507;-245.618;229.734;-374.884;-238.888;-262.167;-374.038;-23.4964;-260.43;-251.537;-237.948;-438.75;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00230.tif;329.474;-245.618;228.346;-375.987;-238.888;-260.583;-375.133;-23.4964;-258.849;-253.386;-237.948;-437.685;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00231.tif;330.426;-245.618;226.967;-377.073;-238.888;-259.009;-376.212;-23.4964;-257.279;-255.213;-237.948;-436.622;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00232.tif;331.361;-245.618;225.599;-378.14;-238.888;-257.447;-377.273;-23.4964;-255.721;-257.016;-237.948;-435.563;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00233.tif;332.312;-245.618;224.195;-379.226;-238.888;-255.846;-378.351;-23.4964;-254.123;-258.856;-237.948;-434.472;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00234.tif;333.242;-245.618;222.811;-380.287;-238.888;-254.266;-379.405;-23.4964;-252.547;-260.661;-237.948;-433.392;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00235.tif;334.172;-245.618;221.415;-381.348;-238.888;-252.672;-380.458;-23.4964;-250.957;-262.473;-237.948;-432.297;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00236.tif;335.094;-245.618;220.016;-382.4;-238.888;-251.076;-381.504;-23.4964;-249.364;-264.277;-237.948;-431.196;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00237.tif;336.01;-245.618;218.614;-383.446;-238.888;-249.476;-382.542;-23.4964;-247.768;-266.076;-237.948;-430.088;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00238.tif;336.935;-245.618;217.186;-384.502;-238.888;-247.846;-383.591;-23.4964;-246.142;-267.9;-237.948;-428.955;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00239.tif;337.827;-245.618;215.796;-385.519;-238.888;-246.261;-384.601;-23.4964;-244.56;-269.664;-237.948;-427.848;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00240.tif;338.747;-245.618;214.349;-386.569;-238.888;-244.609;-385.644;-23.4964;-242.913;-271.492;-237.948;-426.691;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00241.tif;339.616;-245.618;212.97;-387.561;-238.888;-243.035;-386.629;-23.4964;-241.342;-273.225;-237.948;-425.583;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00242.tif;340.517;-245.618;211.526;-388.589;-238.888;-241.387;-387.65;-23.4964;-239.699;-275.029;-237.948;-424.419;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00243.tif;341.384;-245.618;210.124;-389.578;-238.888;-239.787;-388.632;-23.4964;-238.103;-276.772;-237.948;-423.284;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00244.tif;342.273;-245.618;208.673;-390.592;-238.888;-238.132;-389.639;-23.4964;-236.451;-278.566;-237.948;-422.106;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00245.tif;343.118;-245.618;207.28;-391.557;-238.888;-236.542;-390.597;-23.4964;-234.865;-280.28;-237.948;-420.97;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00246.tif;343.988;-245.618;205.833;-392.55;-238.888;-234.891;-391.583;-23.4964;-233.218;-282.051;-237.948;-419.786;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00247.tif;344.847;-245.618;204.391;-393.53;-238.888;-233.245;-392.556;-23.4964;-231.577;-283.805;-237.948;-418.601;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00248.tif;345.698;-245.618;202.948;-394.501;-238.888;-231.599;-393.52;-23.4964;-229.934;-285.553;-237.948;-417.411;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00249.tif;346.532;-245.618;201.52;-395.453;-238.888;-229.97;-394.465;-23.4964;-228.309;-287.271;-237.948;-416.23;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00250.tif;347.378;-245.618;200.059;-396.418;-238.888;-228.302;-395.423;-23.4964;-226.646;-289.022;-237.948;-415.017;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00251.tif;348.204;-245.618;198.618;-397.361;-238.888;-226.658;-396.359;-23.4964;-225.005;-290.739;-237.948;-413.816;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00252.tif;349.039;-245.618;197.146;-398.314;-238.888;-224.978;-397.305;-23.4964;-223.33;-292.483;-237.948;-412.585;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00253.tif;349.861;-245.618;195.684;-399.252;-238.888;-223.309;-398.237;-23.4964;-221.665;-294.208;-237.948;-411.357;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00254.tif;350.676;-245.618;194.219;-400.182;-238.888;-221.638;-399.16;-23.4965;-219.998;-295.925;-237.948;-410.123;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00255.tif;351.498;-245.618;192.729;-401.12;-238.888;-219.937;-400.09;-23.4964;-218.302;-297.663;-237.948;-408.863;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00256.tif;352.283;-245.618;191.29;-402.016;-238.888;-218.295;-400.98;-23.4964;-216.664;-299.333;-237.948;-407.642;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00257.tif;353.072;-245.618;189.829;-402.917;-238.888;-216.627;-401.874;-23.4964;-215.001;-301.019;-237.948;-406.399;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00258.tif;353.872;-245.618;188.334;-403.829;-238.888;-214.921;-402.78;-23.4964;-213.299;-302.736;-237.948;-405.122;
